app,review,score,date
Bukalapak,"Fitur makin lengkap aja nih, good. Tp, bagian verifikasi data / ganti kontak telpon susah, sy msh kendala nih. Dan pemindahan uang dari dompetku ke dana masih ada limitnya, kurang bagus. Lalu pencairan uang dari dompetku ke rekening bank, benar2 sesuai infonya, hampir 24jam saya tunggu. Utk ini tolong lah BUKALAPAK inj diperbaiki.",5,2020-09-03 07:21:49
Bukalapak,"Terpaksa merubah jadi bintang 1 karena sudah KECEWA berat. Permasalahan PEMBEKUAN akun bukadompet secara sepihak dan tidak ada warning bahkan tidak ada alasan yang jelas kenapa bisa di bekukan. Lalu di suruh melampirkan dokumen yang dimana itu adalah bukti bayar atau struk pengisian saldo yang kita isikan di minimarket. Secara ""logika"" pun saat sudah mengisi di minimarket, kita pasti akan membuang kertas tersebut. Tapi apa daya, hal yang sudah terjadi tidak bisa di apa apakan lagi di sini. Ty",1,2021-05-08 04:44:14
Bukalapak,"Sblmnya sudah lama pakai aplikasi ini (aplikasi lain lebih ribed).. tp setelah terakhir aplikasi minta di update, tp gagal terus.. sampai akhirnya saya inisiatif install ulang, setelah progress download 100%, tp selalu gagal saat proses INSTALL!!(Terpaksa deh pakai aplikasi sebelah) 😓 Mohon penjelasannya!! 🙏",3,2020-05-25 16:50:39
Bukalapak,"Saya sebagai seller di sini,,,sebelumnya saya mengeluarkan modal dulu untuk biaya push dll,,bagi saya mengeluarkan uang segitu terus menerus sangatlah besar..memang kalo pake biaya promosi ada yang beli meskipun tidak pernah untung atau minimal balik modal lah,tapi setelah di pikir"" kalo terus""n kaya gitu saya rugi biaya promosi dong,saya coba berhenti tuh gak pake biaya promosi lagi dan alhasil Alhamdulillah udah 7 bulan lebih gak ada lagi yang beli,,beda sama di sibiru/orange gratis masih laku",1,2021-02-22 10:09:21
Bukalapak,"Sangat kecewa, daftar pelapak langganan ga ada yg tersimpan padahal saya udah langganan ke banyak lapak dan pas di cek di daftar langganan malah tidak ada listnya, tolong diperbaiki dan tolong pindahkan menu pelapak langganan di home screen satukan 1 kolom dengan flash sale, gratis ongkir dll, jika masalah sudah teratasi bintang saya naikkan lagi. Terimakasih",1,2018-12-05 23:45:21
Bukalapak,"sudah lama pake dan sering banget blanja pake BL, dan aman* saja, hanya saja pada app nya ketika masuk di etalase pelapak, ketika scroll kebawah, nanti pasti item yang sudah terlewati muncul lagi dibawah, dan itu selalu, apa itu sudah diatur, apa memang sebuah kesalahan? . mohon penjelasannya min, terimakasih #bintang ** dulu kalo sudah terselesaikan baru kasih *****, kalo tidak terselesaikan ya kurangi lagi jadi * bintang.",2,2019-07-26 11:30:27
Bukalapak,"Untuk bukalapak saya sebagai seller, mohon untuk menambah pengaturan opsional minimum belanja, kenapa? Karena packing juga butuh biaya lo walau sedikit, terakir ada orderan yang nilainya tak sampai 1000 rupiah 3 kali beli 1 saya tolak karena gak balik modal buat packing, akirnya performa lapak turun, mohon di tindak lanjuti, buat sebagai opsional aja jadi bisa di aktifin atau tidak, supaya seller nyaman berjualan, tks",3,2020-04-09 05:53:41
Bukalapak,"Ceritanya saya first order , dan pelapak bermasalah , saya sudah transfer sekitar 3juta untuk pembelian tapi tidak segera diproses , sudah seminggu saya putuskan hubungi cs , dan ternyata cs pun tidak bisa memberikan solusi dan malah memperpanjang masa order , padahal saya sudah bilang tolong dibatalkan , cs menjawab tidak bisa , jadi JANGAN MENGGUNAKAN BUKALAPAK , INI INSTANSI ECOMERS YANG MENIPU SEGELINTIR KECIL PEMBELI ALHASIL COSTUMMER SAYA DI RUMAH REPORT SAYA DAN PERGI. UNINSTALL BUKALAPK",1,2020-07-17 08:53:51
Bukalapak,"Sy kecewa kenapa transaksi pembayaran skrg tdk bisa keterangan nya ""ada indikasi mencurigakan pd transaksi"" dicoba terus masih seperti itu akhirnya terpaksa sy cancel dan sy belanja di toko sebelah senilai 400rb lebih dan tdk ada masalah. Tolong diperbaiki dan dibantu supaya sy bisa belanja lagi di BL. 😬",3,2018-12-02 06:35:40
Bukalapak,"Tampilan promo dibagian bawah menganggu, sehingga posisi transaksi dan akun tidak terlihat Jangka waktu proses tolak atau terima order lama, pernah order sudah diproses, kemudian dibatalkan penjual, padahal sudah menunggu cukup lama, seharusnya tolak dan proses order maksimal @2 hari kerja, sekarang masih 7 hari Voucher promo seharusnya muncul pada saat proses pembayaran, sehingga langsung diketahui voucher yang tersedia, tidak perlu disalin, cukup klik aja",3,2021-08-29 16:22:35
Bukalapak,"Untuk pembatalan pesanan, kenapa buka lapak tidak memberi limit pelapak untuk merespon pembatalan pesanan, krna alasan tertentu. Karna bisa sja pelapak tdk akan perna merespon pembatalan pesanan, dlm hal ini pembeli sangat di rugikan, karna pengembalian dana nya akan sangat lama, entah seminggu, dua minggu, sebulan, atau setahun, atau bisa sj tdk kembali... Dlm hal ini sangat penting untuk di perhatikan",2,2020-12-25 03:59:30
Bukalapak,"Aplikasi yg sangat lemot, serbu serunya ketika dipencet loading trs bunyi mohon tunggu sampe besok ujung""nya kadaluarsa, voucher nya abal"", kadang bisa dipake kadang ga, vouchernya cuma tipuan hrs diskonnya sampe 75% tapi maksimal potongan cuma 20rb. sama aja boong. WOY MENDING BELANJA DI LAZADA ATAU YG LAINNYA! App tai kaya gini diiklanin trs aja. KALO DI ULASAN PLAYSTORE INI BISA DIKASIH GAMBAR GUE KIRIM GAMBAR NYA SEBAGAI BUKTI",1,2019-03-06 13:50:34
Bukalapak,Dulu seneng banget pake aplikasi ini. Tapi semenjak ongkir menjadi gak masuk akal dan potongan ongkir gak ada udah jadi malas make ni aplikasi. Sekarang nyaman di toko orenz. Semoga BL bisa bertahan dalam persaingan dan bisa kasih promo ongkir lebih baik dari toko orenz.,1,2024-06-21 15:04:37
Bukalapak,"Mohon maaf min,,, Kali mau mengubah kebijakan,,, Tentang aturan penjual Jangan 3 hari,,terlalu lama min,buang waktu,,,, Ane pembeli ,beli barang kayak gak ada kepastian. masak nunggu 3 hari ga dikirim"" barang yg ane pesen Gak 1 2 3 pelapak,gak langsung di proses,,,padahal pembiayaan sudah di selesaikan/dibayar Kasih lah 1X24 jam ,jika gak diproses uang kembali di dompet bukalapak,jadi pembeli bisa mempergunakan kembali buat beli barang yg sama di pelapak laen,,, Perjuangkan pembeli min,,,, kan kalo memang pelapak lagi banyak orderan gak ada waktu buat nampung kenapa gak di tolak,,,,kalo niat nya jual??? Kenapa pembelinya ,seolah"" di biarin aja gak ada kepastian,padahal juga sudah di bayar gt,,,,buang waktu gan,,,,biar bisa muter,,,ini roda pembayaran,,,😂",3,2018-10-01 22:01:34
Bukalapak,"Habis di update malah loading terus, lemot, jadi sama sekali ga bisa gunakan. Update: sinyal ok, buka aplikasi sejenis juga lancar saja, cache sudah clear, bl masih juga ga bisa terbuka. Update: Aplikasinya saya download ulang, dan sudah bisa.",4,2019-03-23 16:30:49
Bukalapak,"Beberapa kali transaksi pakai kartu kredit tidak bisa error padahal data sudah benar, setelah update jadi tidak benar tolong diperbaiki kembali sistem pembayaran kartu kredit nya... Sangat mengecewakan jika setiap habis update pasti ada saja yang bermasalah.. Bukalapak tolong dong dijaga kualitas nya, jika selalu bermasalah seperti ini bisa"" kalah dengan tetangga sebelah...tolong diperbaiki semaksimal mungkin...",1,2018-10-20 16:43:56
Bukalapak,"Fix, uninstall..!! bentar lagi bangkut!!! 1. Ceo nya mundur, 2. Penarikan minimal 25000, padahal tokopedia minimal tarik saldo 10000, 3, setiap 15menit sekali dapat email sponsor Bukalapak GANGGU!!! , 4, hasil jualan saya di potong 10% untuk superseller yang saya sendri ga ngerti itu apa, 5. Upload jualan sering error dan ga bisa di crop,",1,2020-02-25 18:20:59
Bukalapak,"Payah, perusahaan gede tp gak punya layanan pengaduan, seller ditelantarkan dan dipaksa untuk menyelesaikan masalahnya sendiri. Banyak seller yg komplain ke cs tp gak bisa tersambung, masih mending dijawab sama robot, tp ini sama sekali gak bisa tersambung (terkesan seperti diblokir). Saya ada beberapa kendala transaksi, bahkan udah tahunan, resi di cek di aplikasi ekspedisi statusnya sudah diterima pembeli tp resi tidak terupdate di bukalapak, alhasil dana penjualan tertahan gak bisa cair.",1,2024-04-26 04:41:41
Bukalapak,"Online Shop favorit. Banyak promo, banyak voucher, bisa nego, pengiriman gratis ongkir dan kurirnya banyak, metode pembayaran juga banyak, mudah juga jika ingin komplain barang, pokoknya Aplikasi Pihak ketiga yg sangat memudahkan belanja online╰(*´︶`*)╯",5,2019-07-23 14:39:04
Bukalapak,"Usul.. perbaikan Untuk halaman transaksi.. pada ""detail tagihan"" kok tdk ada tanggal transaksi cuma no tagihan ajq... Jadi klo mau rekap susah.. [Tanggal dan waktu transaksi pada pembelian pulsa tidak juga diperbaiki..!!]",2,2019-12-06 07:55:07
Bukalapak,Min . Untuk pick up service . Atau kurir pelapak untuk pengiriman tolong di perbaiki dong. Jangkauannya perluas lagi . Malah kadang jarak 1km aja gak bisa order. Saya dari kabupaten bogor . Jadi untuk area jabodetabek kita tetep bisa transaksi di buka lapak . Gak ribet mau order gak bisa .. karena produk kita gak memungkinkan kalo gunain kurir lain . Kebesaran min . Makasih .,5,2018-11-14 14:55:48
Bukalapak,"Dulu waktu tinggal dijawa sy cukup sering belanja di bl, tp skrg ga pernah sama sekali. Brg yg dijual cukup lengkap terutama elektronik tapi sayang ga ada discount voucher utk pembelian luar Jawa spt lapak2 yg lain sehingga ongkirnya jd mahal.",3,2020-07-15 14:30:56
Bukalapak,Sangat aneh. Saya belanja menggunakan akulaku paylater. Pengiriman nya sameday tpi kurir nya tidak mengantarkan pesanan saya hingga ke hari selanjutnya. Dan susah untuk mendapatkan kurir kembali akhir keputusan saya dan penjual untuk di cancel. Tapi KENAPA ADA TAGIHAN YG HARUS SAYA BAYAR??? Dri dlu emng udh males pake ini aplikasi,1,2023-04-25 10:48:30
Bukalapak,"Baru pertama kali belanja di buka lapak, udah kecewa berat, pesanan tidak sampai, tapi report expedisi pesanan sudah di terima, komplain berminggu2 ga ada solusi, duit ilang, barang ga dapet... Cukup sekali aja.. Ga kan lagi2.. Ntar paling jawabannya cuma gini "" Hai kak mohon maaf bla bla...... , emang maaf bisa dituker sama duit...",1,2019-04-09 00:59:22
Bukalapak,"Gratis ongkirnya pada gak bisa dipakei, stiap habis belanja isi ulasan disertai foto dapat kredit tapi selalunya gak pernah masuk kreditnya, roda rejeki selalunya dapat 5000 aja, apa gak bisa muter dapat yang lain ?? Blokir toko yg curang/ yg menjual barang tidak sama dengan gambar, beri tombol untuk melaporkan toko, agar diblokir atau dibersihkan dari daftar toko dibuka lapak. Mohon diperbaiki lagi",3,2020-06-21 16:42:20
Bukalapak,"Cukup memuaskan...hanya saja saat pemesanan sudah diproses...informasi keberadaan paket kita terkadang masih dmnanya gak ada keterangan posisinya, saran nya ...klo bisa posisi paket ada informasi keberadaannya posisi kurirnya, biar konsumen tau waktu jelas sampe barngnya kapan...soalnya klo buat yg bisnis lgi kan kita perlu info yg akurat buat klien kita jg . Oh ya satu lgi...buat temen2 pelapak yg low respon ...mohon dikasih tanda...biar kita gk terlalu memilih kesana untuk belanja. Makasih",5,2020-12-24 22:18:40
Bukalapak,"Bintang 4 dulu ya min, klo udah ada fitur yg mempermudah pelapak dalam pencairan uang bru saya tambahin. Barang sudah terkirim 2 hari yg lalu. Tapi pembeli nya blom konfirmasi tanda penerimaan barang nya. Kebanyakan alasan mereka sih. Ga tau cara konfirmasi. Udah saya ajarin tp ga bisa jga. Gimana donk perputaran uang kita nih min. Pesanan saya byk yg di abaikan gara2 dana saya ga cair2.",5,2018-12-18 22:00:38
Bukalapak,"Dengan dihilangkannya fitur buka dompet, para pembeli yg tidak memiliki saldo cukup untuk pembayaran transaksi semakin tambah ribet saja karena kekurangan sisa pembayaran transaksi tidak bisa ditambahkan sperti biasanya. Masih masuk ke dana & saldo itupun masih ribet segala macem. Dan penambahan uang yg ada di dana tdk bisa ditambahkan langsung dari uang yg ada di saldo. Buat saya pribadi, ratingnya semakin turun",2,2019-07-29 05:03:04
Bukalapak,"Dear Developer... Saat memasukan item ke keranjang sangat tidak nyaman terlalu lama, loading 3detik bagi saya yg suka order item sekaligus itu terlalu lama Tolong diperbaiki... Seperti aplikasi tetangga sebelah tuh klik langsung masuk keranjang",3,2020-07-02 00:35:00
Bukalapak,"Sistem nya makin lama makin buruk, dan semena2, contoh bnyk pengiriman yg statusnya tidak berubah padahal sudah dikirim, sehingga malah jd batal krna dikomputer bukalapa tdk terupdate, dan bbrpa kurir yg selalu gagal tidak terkirim padahal saya sudah nonaktifkan lion parcel, pos kilat, tapi secara sepihak selalu msh bisa orang order pke jasa itu, pdhl sudah saya nonaktifkan dari pengaturan maupun dlm setiap pengaturan barang tersebut. Kacau",1,2020-01-30 00:10:01
Bukalapak,Setelah update jadi berat untuk nampilin gambar produk. Klik pencarian yg muncul bukan riwayat pencarian tp pencarian terpopuler yg blm tentu saya butuhkan. Tolong ditambah fitur Barang Yang Sama spt yg sdg dilihat sehingga pembeli bisa komparasi harga.,2,2018-10-25 14:10:32
Bukalapak,"Mantap saya sangat suka, semua udah ok, namun ada satu hal yg sering membuat saya kecewa itu adalah masalah vocer ya? Misal, Vocer gratis ongkir hanya bisa di gunakan kurir2 tertentu, nah biasa saya juga merasa percuma punya banyak hadiah vocer Karana semua vocer tidak berlaku dalam pebelian metode cod atau tidak berlaku buat kurir yg sudah saya pilih....",1,2021-08-20 21:32:25
Bukalapak,"Prosesnya mudah, jasa pengiriman beragam/banyak pilihan, sistem pembayaran juga mudah dan vanyak pilihan, plus ada bonus potongan biaya kirim atau cash back. Barang yang diiklankan juga lengkap dan beragam, perbandingan harga bisa dilihat juga, info daerah pengiriman barang juga ada jadi sangat membantu menentukan pilihan pengiriman.",5,2021-04-08 18:39:03
Bukalapak,"mohon di tindak lanjuti , udah kesel .. mau upload barang kan banyak , sekali bisa bentar lagi upload lagi ga bisa gambar gagal , padahap jaringan bagus , sudah di restart di log out ttp .. dan ini terjadi bukan hanya sekarang saja .. dari dulu saya pengguna bukalapak .. mengoprasikan di hp , tempat , dan komputer yg berbeda tapi kendala nya sama . sekali bisa uplod sekali berikutnya gambar gagal ga bisa di upload dll .. baru beberapa waktu kemudian bisa lagi , baru uplod beberapa gtu lg",2,2019-01-21 14:49:20
Bukalapak,"Saya mau belanja. Cek ongkir 1kg biayanya 18.000; via jnt. Saya beli barang kira-kira beratnya 0,8kg. Setelah bayar tagihannya untuk ongkirnya kena 54.000,- kho bisa Yach....padahal barangnya cuma 0.8kg. saya coba lagi beli barang yg ringan beratnya tetap segitu. Coba lagi yg lebih berat lebih dari 1kg tetap tdk ada perubahan. Akhirnya saya batalkan berliannya karena merugikan.",3,2018-11-12 17:48:50
Bukalapak,"kalo malam hari aplikasi bisa dibuka hanya sampai di menu home, untuk melakukan pencarian tidak bisa membuka menu favorit tidak bisa dan membuka menu lainnya tidak bisa. aplikasi sudah diupdate hasilnya sama saja, clear chace data sudah dilakukan hasil nihil. log out log in sudah hasil nol. kondisi sinyal bagus bgt, Tokopedia lazada aliexpres Facebook youtube semua berjalan sempurna. Bukalapak nol.",1,2019-07-09 08:02:19
Bukalapak,aplikasinya bagus dan mudah di gunakan utk belanja online karena fitur didalamnya lumayan komplit.. keamanan lumayan terjamin dan bertransaksi juga mudah dan banyak pilihannya.. cuman masalah ongkir lumayan mahal bila di bandingkan dengan aplikasi belanja online lainnya.. kita selaku customer berharap masalah ongkir bisa lebih murah lagi..! Misalnya klo barang kurang dari 1kg janganlah dimasukkan dengan harga ongkir untuk 1 kg.. itu aza sih,5,2019-11-21 19:22:51
Bukalapak,"Kini lebih baik,, Cuma ada sedikit masalah.. Tolong kalau bisa, Dikasih opsi paling tidak 3 pilihan pengiriman kode OTP. SMS,WA, & Email. Karena,sempet saya bermasalah, ketika no telp&WA saya hilang,, Mau ganti No telp tapi kode OTP dikirim k no yg hilang,. jd g bisa.",5,2018-10-18 18:24:07
Bukalapak,"EDIT:Sudah dihubungi, bilangnya di proses dan sampe sekarang gk ada perubahan!! Saya kecewa, saya sebagai seller yg tidak pernah menolak pesanan tapi karena kesalahan pembeli yg tidak bisa meng cencel orderan akhirnya toko saya yv mendapat feedback negatif, Padahal saya berusaha menyampaikan dengan baik. Tolong diperbaiki sistem penolakannya.",3,2019-07-02 22:46:36
Bukalapak,"Saran untuk Bukalapak, kenapa transaksi di Bukalapak tidak bisa bayar pake 2 metode, apabila saldo di bukadana/bukadompet kurang, maka sisa kekurangannya bisa kita bayar pake metode yg lain. Kayak di Tokopedia gitu. Jadi walaupun saldo di bukadana dan bukadompet sedikit masih bisa di pakai. Terimakasih",3,2018-10-18 18:20:35
Bukalapak,"Kacau, Harbolnas lelet gak respon jk akan melakukan konfirmasi pembayaran, terkadang cpt, paling byk gak responnya malah. Sdh ada notif pembayaran berhasil, tp di riwayat pembelian msh proses pembayaran tagihan. Knpa gak dibuat simpel, sekali atau 2 kali klik lngsung sdh trmasuk proses pembayaran, udh tau yg melakukan transaksi orgnya jg byk.",3,2018-12-24 12:13:17
Bukalapak,"Maaf saya turunin bintang jadi 2,,karna belanja nya gak ada gratis ongkir hehe,, saya kan pengen yg banyak gratisan nya,, ada sih gratis ongkir 10rb tapi gak bisa di pake di ekspedisi tarif murah/lain,, hanya bisa di gunakan sama ekspedisi BUKA EKSPRESS yg harga ongkirnya 2 kali lipat dari ekspedisi lain,, wkwkwk,, sama aja boong,kalo gitu gak ada gratis ongkir kan? Hehe,, mending pindah dulu aja ke marketplace tetangga, selain potongan ongkir gede ada casback juga,, maaf ya",2,2021-09-29 09:33:32
Bukalapak,Untuk sementara baru aq tambahin bintang 1. Karena belum merasa puas. Tentang komplen barang kurang. Plus banyak banget seller abal2. Dalam seminggu ini aq belanja dua kali barang dikirim selalu kurang. Mo komplen susah pol. Mohon tertibkan seller2 yg asal jualannya.,2,2021-12-01 21:52:38
Bukalapak,"Semakin kedepan, aplikasi bukalapak semakin buruk.. Sudah lemot, Pesan pun kalo nggak buka aplikasinya dulu nggak bakalan tau kalo ada pesan masuk.. Padahal izin notifikasi sudah di aktifkan. Sekarang nggak pernah lagi belanja di bukalpak..",3,2020-10-20 14:12:30
Bukalapak,"Saya pelanggan setia BL cuma sangat disayangkan makin kesini kok makin banyak biaya tambahan bla bla bla .. Jadi dari harga yg tadinya 1jt bisa sampe 1,1 karena ada biaya tambahan ini itu .. Masih enak versi lamanya cuma kena ongkir doang tanpa biaya tambahan macam2.",3,2020-03-07 12:34:17
Bukalapak,"Hi Admin Saya Udin Amat, saya termasuk anggota Prakerja yang kesulitan untuk memberi ulasan dan ranting pada Belian pelatihan di Bukalapak, Entah dimana tap ulasan itu, habis waktu untuk mencarinya, apa tidak bisa diperbaiki? Kenapa tidak seperti memberi ulasan pada transaksi belanja biasannya atau seperti TokoPedia yang memperbaharui bagian itu?! Lanjut pada bagian pembayaran, Harga Pelatihan dibikin Rp.0 ini kan membingungkan. Mohonlah diperbaiki, terimakasih.",5,2020-09-24 21:02:33
Bukalapak,"Aplikasi paling banyak masalahnya. Lelet, sering ngerestart, skrg diskon dagangan sendiri ga bisa. Ga ada keteranganmya pula kenapa ga bisa di diskon. Bukan cuma 1 barang ya...ada 30 barang semuanya ga bisa diset diskon. Udah males banget. Deket-deket lagi pengen tutuplapak trus ngajakin temen2 hapus akun habis itu nge-BOM bintang satu biar seru...",1,2020-12-30 13:07:44
Bukalapak,Pengalaman pertama belanja di buka lapak judul dan deskripsi beda di judul tertulis menawarkan 2 item dengan harga sekian.. Ternyata engga cuma 1 item aja kecewa jelas Di iklan lainnya biasanya judul dan deskripsi itu sama isinya.. So saya juga uda sering belanja Online jadi saya ga gabtek dan bego ehh saya setelah transaksi selesai si pelapak chat saya tanya mau pilih item yg mana bos? Saya kaget lah orang di judul 2 item kenapa sekarang suruh milih item yg mana. Aneh bingit. Terpaksa saya terima aja karna udah transaksi.,2,2018-12-01 08:51:31
Bukalapak,"Saya kecewa dengan aplikasi bukalapak yang sekarang karena terdapat fitur ""zonk"" pada spin dan kalau top up lewat briva, tertulis sukses tapi saldonya tidak bertambah. Setiap dapat spin selalu zonk, kecewa deh, saya sudah selalu menyempatkan waktu untuk putar spin, tapi hasilnya selalu zonk. Customers service nya tidak dapat menyelesaikan masalah, akhirnya uang yang saya top up lewat briva, hilang dengan sia-sia. Nanti kalau uang saya sudah kembali, saya naikkan lagi bintangnya.",1,2020-11-14 17:02:19
Bukalapak,"Selama ini belanja di BL gk ada masalah, semuanya ok, dan alhamdulilah selalu dapet seller yg bagus. Tapi untuk melacak kiriman melalui Go-send, map nya tidak terlihat, ketutup sama rincian driver dsb, dan tabel itu tidak ada opsi untuk di hilangkan. saya kasih bintang 5, klo pelayanan antar muka lacak pengiriman Go-send udah di perbaiki.. Makasi..... :)",4,2019-05-05 16:19:43
Bukalapak,"Tolong diperbaiki lagi untuk biaya layanan paylater . Terus kalo yg udah sering ambil dan bayar bagus , harusnya naikin limitnya . Diusahakan harusnya ada cicilan berbulan2 untuk paylater . Karena sangat membantu. Semoga bukalapak semakin berkembang",3,2023-12-26 12:41:41
Bukalapak,"Data pembeli tak aman.. ada indikasi kerja sama oknum pegawai dengan pelapak2 penipu yg bertebaran. Barang belum diterima, status berubah diterima hanya kurang 1 jam padahal jarak tempuh pengiriman ratusan kilometer !!! tp dana sudah amblas dikirim ke pelapak. Komplain ke bukabantuan percuma hanya formalitas tak ada solusi apalagi penggantian uang. BERBAHAYA SEKALI! 10 tahun lebih saya telah bertransaksi online dengan berbagai marketplace dan aman saja. Maka saya uninstall.",1,2020-07-07 18:57:46
Bukalapak,"Aplikasi ecommerce yg mudah digunakan, sayangnya fitur harga terendah membuat penjual lari karena pembeli bisa mensortir harga termurah akibatnya hanya pelapak yg termurah yg laris. Fitur harga termurah tdk ada di e commerce lain karena random sehingga penjual nyaman berjualan disana.coba Bandingkan barang di ecommerce lain lebih variatif dan beragam dari bukalapak. Semoga bukalapak menghapus fitur ini agar penjual menjadi ramai.",5,2020-09-17 04:49:25
Bukalapak,Erorr... Terkadang lelet... Tidak seperti aplikasi jual beli online yg lain. Padahal kegiatan'a dilakukan langsung via aplikasi. Mohon utk ditinjau kembali.. kadang terclose dari akun sendiri & harus masuk lagi.... Jadi kalau sedang transaksi tiba² akun terdaftar jadi close & harus memasukan kembali. Kadang utk membuka menu atau pembayaran butuh waktu loading yg sangat lama...,2,2019-10-29 15:51:15
Bukalapak,"Sangat mengecewakan. Sy pengguna bukalapak dan seller e-commerce sejak 2015. Begitu banyak notifikasi promo yg menjengkelkan memang, dan tdk bisa di nonaktifkan.. tidak ada live chat/bahkan email pusat bantuan di temukan(dulunya ada) parahnya; akun toko seller saya tiba2 kosong! Barangnya hilang semua! Keren gak? Kok bisa? Kok bisa? Bukan nonaktif, tqpi bener2 hilang gak ada di manapun! Tokonya kosong melompong! Sulit menghubungi cs, dan yasudah. Uninstall sj.. sy sbg seller merasa kecewa+sedih.",1,2022-01-04 15:20:15
Bukalapak,"Makin kesini BL makin Ga beres, Banyak Biaya Macem².. Skrg ada lg Nambah Brg/item di satu Toko, Ongkir Bisa Berkali kali lipat.. Biasanya Ongkir Tetap walaupun Nambah item yg lain..Bukannya Makin Bagus ko makin kesini malah makin semaunya..Ga menghiraukan dan menjaga pelanggan.. Tolong Di perhatikan dan di perbaiki lagi, kalo ga mau di tinggal sma pelanggan.. Terima Kasih..",1,2021-03-28 00:18:59
Bukalapak,"Aplikasi sampah, login berkali-kali tetap tidak bisa memakai email yang sama, sangat payah, komplainnya sangat tidak membantu mengatasi nya, bahkan masukkan email yang sama tetap tidak bisa, seharusnya bila tidak bisa login dari nomor setidaknya di sediakan menu login memakai email. Dari kritik saya tersebut perlu di tingkatkan lagi terutama login jangan di susahin. Saya kasih satu bintang.",1,2024-04-21 00:02:18
Bukalapak,"Asli dahh, banyak yg error ni apk 1. Ga bisa ganti password (padahal awal2 login/setelah aku daftar, ga ada tuhh nyuruh bikin password, pas bikin ulang password, kata nya ada kesalahan teknis lahh, atau apalah, 2. Ngirim email aja lama😭🙏 3. Aneh aja, beda ama yg lain😭🙏",4,2021-03-19 10:19:18
Bukalapak,"Setelah di-update kok malah sekarang tiap pesan satu item,satu ongkir.gak seperti biasanya dihitung kilogram,jadi mahal diongkos.padahal salah satu kelebihan BL karena dihitung kilogram,gak ada bedanya dengan toko sebelah.mau belanja lagi,jadi ogah.terpaksa pilih pilih belanja, mungkin ke toko sebelah atau toko offline.sayang padahal favorit. Ralat sekarang sudah bisa belanja lagi, masukkan keranjang, baru tambah barang lagi. Sukses bukalapak",4,2018-11-03 17:56:06
Bukalapak,Saat pembeli cari barang.. Barang sudah dapat dicari dengan sempurna.. Tapi barang belum diketahui dari mana asalnya.. Bisa langsung ditampilkan daerah asalnya?? Jadi pembeli dapat langsung memprediksi ongkirnya.. Dari harga dan biaya kirim.. Terimakasih,5,2019-06-24 14:38:33
Bukalapak,KECEWA DENGAN UNDIAN SERBU SERU...BL. Saya ikut Serbu dari 15 Des 2018 hingga sekarang dan sekali beli sampai 22 item tapi tidak pernah dapat undian SELALU MELESET. Bahkan pemenang undian 1 akun ada dalam 1 kali undian bisa dapat 2 kali. Saya kecewa banget padahal saya salah satu pelanggan yg paling aktif di BL.,2,2019-01-09 08:07:24
Bukalapak,"Sebenernya sih,sya sukaa sama bukalapak,dari tampilannya,layanan chat setiap seller juga 80% ramah,tapi tolong dong,Adain metode Pemb.COD,biar pengguna bl akan semakin tertarik dan banyak jg yang akan download apk olshop ini,dan saya juga sedikit kecewa dengan harga ongkir,Menurut saya cukup mahal :/,mohon dimurahkan ya,tpi cma itu aja kok kekurangannya,yang lain menurut saya jg bagus,dan sepertinya,disini barangnya 75% ori,terus tingkatkan lgi BL!😊",3,2020-07-02 18:43:04
Bukalapak,"Lucu ni aplikasi Buka lapak, kronologi saya pesan barang di salah 1 toko dalam aplikasi BL,nah tu pelapak salah kirim barang alias tidak dengan sesuai pesanan,dan pelapak juga tau kalo dia salah,saya minta barang di ganti saat itu saya pelapak dan admin BL dalam 1 diskusi chat,daaaann apa yang saya dapatkan sekarang,gak bisa log in 😂😂 Mana buktinya min admin BL kalo katanya bisa jadi penengah saat ada komplain,dan apa guna fitur komplian jika akhirnya seperti ini yang saya dapat! Nyesel gua!!! Saya gak cuma sekali dua kali loh belanja online,mending di aplikasi sebelah, terpercaya!!!",5,2018-10-26 09:23:51
Bukalapak,"Ongkirnya ko makin mahal bro...? Roda rejeki cuma 5rb ga kaya kemarin free ongkir roda rejeki sampai 15rb an. Skrg ada minomum nya. Makin kacau balau. Masa kalah sama lapak sebelah si ungu & si orange. Padahal saya sudah belanja bnyk bgt Langganan di sini dri tahun brp sampai lupa cek aja akun saya. Klo skrg si saya netral lah..kadang disini kadang di ungu atau orange kadang juga di ijo. Tergantung ongkirnya mana yg lebih ringan, urusan barang relatif sama beda harga paling tipis.",3,2020-06-06 03:04:15
Bukalapak,"Masih salah satu yang terbaik buat saya pribadi untuk E-commerce karena masih menyediakan jual-beli brg bekas... Namun dan namun, biasanya dibukalapak kalo sudah tampil hasil search barang2nya, biasanya info sekilas penjualnya yg berupa berapa %feedback itu ditampilkan, skrg ""DIHILANGKAN"". Padahal itu salah satu fitur istimewa menurut saya untuk menghemat waktu Krn tidak harus mengklik pembelinya namun langsung sudah tahu seberapa terpercaya pembelinya.",5,2018-12-03 10:19:15
Bukalapak,"Fitur lengkap, transaksi apa aja menjadi mudah.. Cuma sayang, punya voucer lebih dari 20, 1 pun ga ada yg bisa di gunakan... Dg alasan yg kuota habis, anda sudah melebihi penggunaan, kurir ini/itu tidak mendukung, dll.. Padahal voucer belum pernah di pakai..",4,2020-05-31 20:23:15
